student_id,source,assessment_term,subject,marks,max_marks,attendance_pct,grade_or_status
STU12081,Kundan,Annual Final,Overall Score,75.7,100.0,90.2,c
STU12082,Kundan,Term Exam,Mathematics,89.7,100.0,85.4,c
STU12082,Kundan,Term Exam,Science,65.2,100.0,85.4,c
STU12082,Kundan,Term Exam,English,59.5,100.0,85.4,c
STU12082,Kundan,Annual Final,Overall Score,76.8,100.0,85.4,c
STU12084,Kundan,Term Exam,Mathematics,91.5,100.0,92.3,c
STU12084,Kundan,Term Exam,Science,83.9,100.0,92.3,c
STU12084,Kundan,Term Exam,English,64.0,100.0,92.3,c
STU12084,Kundan,Annual Final,Overall Score,75.0,100.0,92.3,c
STU12085,Kundan,Term Exam,Mathematics,67.8,100.0,82.9,c
STU12085,Kundan,Term Exam,Science,76.9,100.0,82.9,c
STU12085,Kundan,Term Exam,English,79.7,100.0,82.9,c
STU12085,Kundan,Annual Final,Overall Score,71.9,100.0,82.9,c
STU12086,Kundan,Term Exam,Mathematics,77.0,100.0,78.5,d
STU12086,Kundan,Term Exam,Science,65.6,100.0,78.5,d
STU12086,Kundan,Term Exam,English,44.6,100.0,78.5,d
STU12086,Kundan,Annual Final,Overall Score,56.4,100.0,78.5,d
STU12087,Kundan,Term Exam,Mathematics,61.0,100.0,70.5,f
STU12087,Kundan,Term Exam,Science,23.5,100.0,70.5,f
STU12087,Kundan,Term Exam,English,32.8,100.0,70.5,f
STU12087,Kundan,Annual Final,Overall Score,37.7,100.0,70.5,f
STU12089,Kundan,Term Exam,Mathematics,75.2,100.0,50.1,d
STU12089,Kundan,Term Exam,Science,79.2,100.0,50.1,d
STU12089,Kundan,Term Exam,English,73.5,100.0,50.1,d
STU12089,Kundan,Annual Final,Overall Score,69.7,100.0,50.1,d
STU12090,Kundan,Term Exam,Mathematics,45.0,100.0,94.9,d
STU12090,Kundan,Term Exam,Science,58.5,100.0,94.9,d
STU12090,Kundan,Term Exam,English,43.2,100.0,94.9,d
STU12090,Kundan,Annual Final,Overall Score,55.9,100.0,94.9,d
STU12091,Kundan,Term Exam,Mathematics,87.1,100.0,99.6,b
STU12091,Kundan,Term Exam,Science,79.6,100.0,99.6,b
STU12091,Kundan,Term Exam,English,79.9,100.0,99.6,b
STU12091,Kundan,Annual Final,Overall Score,86.8,100.0,99.6,b
STU12092,Kundan,Term Exam,Mathematics,83.4,100.0,63.0,b
STU12092,Kundan,Term Exam,Science,91.6,100.0,63.0,b
STU12092,Kundan,Term Exam,English,73.3,100.0,63.0,b
STU12092,Kundan,Annual Final,Overall Score,85.4,100.0,63.0,b
STU12094,Kundan,Term Exam,Mathematics,57.3,100.0,86.4,d
STU12094,Kundan,Term Exam,Science,49.7,100.0,86.4,d
STU12094,Kundan,Term Exam,English,54.7,100.0,86.4,d
STU12094,Kundan,Annual Final,Overall Score,59.5,100.0,86.4,d
STU12095,Kundan,Term Exam,Mathematics,38.4,100.0,97.2,e
STU12095,Kundan,Term Exam,Science,50.8,100.0,97.2,e
STU12095,Kundan,Term Exam,English,57.5,100.0,97.2,e
STU12095,Kundan,Annual Final,Overall Score,49.1,100.0,97.2,e
STU12096,Kundan,Term Exam,Mathematics,68.3,100.0,66.1,e
STU12096,Kundan,Term Exam,Science,57.1,100.0,66.1,e
STU12096,Kundan,Term Exam,English,46.0,100.0,66.1,e
STU12096,Kundan,Annual Final,Overall Score,46.1,100.0,66.1,e
STU12097,Kundan,Term Exam,Mathematics,88.8,100.0,96.8,c
STU12097,Kundan,Term Exam,Science,51.2,100.0,96.8,c
STU12097,Kundan,Term Exam,English,92.9,100.0,96.8,c
STU12097,Kundan,Annual Final,Overall Score,82.4,100.0,96.8,c
STU12099,Kundan,Term Exam,Mathematics,77.3,100.0,90.8,b
STU12099,Kundan,Term Exam,Science,100.0,100.0,90.8,b
STU12099,Kundan,Term Exam,English,99.8,100.0,90.8,b
STU12099,Kundan,Annual Final,Overall Score,86.1,100.0,90.8,b
STU12101,Kundan,Term Exam,Mathematics,47.5,100.0,62.4,d
STU12101,Kundan,Term Exam,Science,55.5,100.0,62.4,d
STU12101,Kundan,Term Exam,English,91.5,100.0,62.4,d
STU12101,Kundan,Annual Final,Overall Score,69.5,100.0,62.4,d
STU12103,Kundan,Term Exam,Mathematics,64.1,100.0,58.2,d
STU12103,Kundan,Term Exam,Science,45.7,100.0,58.2,d
STU12103,Kundan,Term Exam,English,70.8,100.0,58.2,d
STU12103,Kundan,Annual Final,Overall Score,57.4,100.0,58.2,d
STU12104,Kundan,Term Exam,Mathematics,75.6,100.0,86.9,d
STU12104,Kundan,Term Exam,Science,58.1,100.0,86.9,d
STU12104,Kundan,Term Exam,English,69.8,100.0,86.9,d
STU12104,Kundan,Annual Final,Overall Score,58.6,100.0,86.9,d
STU12105,Kundan,Term Exam,Mathematics,43.2,100.0,75.9,d
STU12105,Kundan,Term Exam,Science,58.4,100.0,75.9,d
STU12105,Kundan,Term Exam,English,74.2,100.0,75.9,d
STU12105,Kundan,Annual Final,Overall Score,59.4,100.0,75.9,d
STU12106,Kundan,Term Exam,Mathematics,52.1,100.0,92.5,e
STU12106,Kundan,Term Exam,Science,49.8,100.0,92.5,e
STU12106,Kundan,Term Exam,English,36.8,100.0,92.5,e
STU12106,Kundan,Annual Final,Overall Score,41.7,100.0,92.5,e
STU12108,Kundan,Term Exam,Mathematics,67.9,100.0,94.8,c
STU12108,Kundan,Term Exam,Science,83.7,100.0,94.8,c
STU12108,Kundan,Term Exam,English,89.8,100.0,94.8,c
STU12108,Kundan,Annual Final,Overall Score,80.4,100.0,94.8,c
STU12110,Kundan,Term Exam,Mathematics,85.6,100.0,57.0,c
STU12110,Kundan,Term Exam,Science,78.2,100.0,57.0,c
STU12110,Kundan,Term Exam,English,71.6,100.0,57.0,c
STU12110,Kundan,Annual Final,Overall Score,82.6,100.0,57.0,c
STU12112,Kundan,Term Exam,Mathematics,66.1,100.0,96.5,c
STU12112,Kundan,Term Exam,Science,67.9,100.0,96.5,c
STU12112,Kundan,Term Exam,English,86.7,100.0,96.5,c
STU12112,Kundan,Annual Final,Overall Score,70.7,100.0,96.5,c
STU12114,Kundan,Term Exam,Mathematics,100.0,100.0,77.1,b
STU12114,Kundan,Term Exam,Science,70.3,100.0,77.1,b
STU12114,Kundan,Term Exam,English,84.9,100.0,77.1,b
STU12114,Kundan,Annual Final,Overall Score,86.2,100.0,77.1,b
STU12115,Kundan,Term Exam,Mathematics,63.2,100.0,77.2,c
STU12115,Kundan,Term Exam,Science,68.9,100.0,77.2,c
STU12115,Kundan,Term Exam,English,68.5,100.0,77.2,c
STU12115,Kundan,Annual Final,Overall Score,70.5,100.0,77.2,c
STU12116,Kundan,Term Exam,Mathematics,24.7,100.0,81.8,f
STU12116,Kundan,Term Exam,Science,33.8,100.0,81.8,f
STU12116,Kundan,Term Exam,English,30.2,100.0,81.8,f
STU12116,Kundan,Annual Final,Overall Score,35.1,100.0,81.8,f
STU12117,Kundan,Term Exam,Mathematics,39.5,100.0,61.1,f
STU12117,Kundan,Term Exam,Science,10.7,100.0,61.1,f
STU12117,Kundan,Term Exam,English,16.4,100.0,61.1,f
STU12117,Kundan,Annual Final,Overall Score,18.6,100.0,61.1,f
STU12118,Kundan,Term Exam,Mathematics,46.8,100.0,96.6,e
STU12118,Kundan,Term Exam,Science,34.6,100.0,96.6,e
STU12118,Kundan,Term Exam,English,78.7,100.0,96.6,e
STU12118,Kundan,Annual Final,Overall Score,52.7,100.0,96.6,e
STU12119,Kundan,Term Exam,Mathematics,21.6,100.0,55.1,f
STU12119,Kundan,Term Exam,Science,31.5,100.0,55.1,f
STU12119,Kundan,Term Exam,English,31.8,100.0,55.1,f
STU12119,Kundan,Annual Final,Overall Score,31.4,100.0,55.1,f
STU12120,Kundan,Term Exam,Mathematics,33.0,100.0,78.9,e
STU12120,Kundan,Term Exam,Science,47.0,100.0,78.9,e
STU12120,Kundan,Term Exam,English,42.5,100.0,78.9,e
STU12120,Kundan,Annual Final,Overall Score,45.8,100.0,78.9,e
STU12122,Kundan,Term Exam,Mathematics,42.5,100.0,70.5,e
STU12122,Kundan,Term Exam,Science,38.7,100.0,70.5,e
STU12122,Kundan,Term Exam,English,42.9,100.0,70.5,e
STU12122,Kundan,Annual Final,Overall Score,49.7,100.0,70.5,e
STU12125,Kundan,Term Exam,Mathematics,99.7,100.0,64.4,b
STU12125,Kundan,Term Exam,Science,79.0,100.0,64.4,b
STU12125,Kundan,Term Exam,English,91.5,100.0,64.4,b
STU12125,Kundan,Annual Final,Overall Score,85.5,100.0,64.4,b
STU12126,Kundan,Term Exam,Mathematics,96.0,100.0,88.6,b
STU12126,Kundan,Term Exam,Science,90.2,100.0,88.6,b
STU12126,Kundan,Term Exam,English,86.7,100.0,88.6,b
STU12126,Kundan,Annual Final,Overall Score,90.4,100.0,88.6,b
STU12129,Kundan,Term Exam,Mathematics,63.0,100.0,62.5,d
STU12129,Kundan,Term Exam,Science,59.1,100.0,62.5,d
STU12129,Kundan,Term Exam,English,49.4,100.0,62.5,d
STU12129,Kundan,Annual Final,Overall Score,62.8,100.0,62.5,d
STU12130,Kundan,Term Exam,Mathematics,82.5,100.0,96.7,c
STU12130,Kundan,Term Exam,Science,66.7,100.0,96.7,c
STU12130,Kundan,Term Exam,English,68.1,100.0,96.7,c
STU12130,Kundan,Annual Final,Overall Score,72.4,100.0,96.7,c
STU12132,Kundan,Term Exam,Mathematics,88.2,100.0,57.2,b
STU12132,Kundan,Term Exam,Science,83.3,100.0,57.2,b
STU12132,Kundan,Term Exam,English,99.0,100.0,57.2,b
STU12132,Kundan,Annual Final,Overall Score,94.5,100.0,57.2,b
STU12133,Kundan,Term Exam,Mathematics,79.8,100.0,63.9,c
STU12133,Kundan,Term Exam,Science,73.1,100.0,63.9,c
STU12133,Kundan,Term Exam,English,79.1,100.0,63.9,c
STU12133,Kundan,Annual Final,Overall Score,76.5,100.0,63.9,c
STU12134,Kundan,Term Exam,Mathematics,84.3,100.0,77.2,b
STU12134,Kundan,Term Exam,Science,82.7,100.0,77.2,b
STU12134,Kundan,Term Exam,English,78.9,100.0,77.2,b
STU12134,Kundan,Annual Final,Overall Score,87.0,100.0,77.2,b
STU12135,Kundan,Term Exam,Mathematics,71.3,100.0,71.8,c
STU12135,Kundan,Term Exam,Science,63.5,100.0,71.8,c
STU12135,Kundan,Term Exam,English,69.8,100.0,71.8,c
STU12135,Kundan,Annual Final,Overall Score,71.0,100.0,71.8,c
STU12136,Kundan,Term Exam,Mathematics,63.1,100.0,61.8,c
STU12136,Kundan,Term Exam,Science,77.3,100.0,61.8,c
STU12136,Kundan,Term Exam,English,80.3,100.0,61.8,c
STU12136,Kundan,Annual Final,Overall Score,83.6,100.0,61.8,c
STU12138,Kundan,Term Exam,Mathematics,77.7,100.0,59.4,d
STU12138,Kundan,Term Exam,Science,79.2,100.0,59.4,d
STU12138,Kundan,Term Exam,English,65.9,100.0,59.4,d
STU12138,Kundan,Annual Final,Overall Score,68.2,100.0,59.4,d
STU12140,Kundan,Term Exam,Mathematics,60.0,100.0,60.1,c
STU12140,Kundan,Term Exam,Science,79.1,100.0,60.1,c
STU12140,Kundan,Term Exam,English,82.1,100.0,60.1,c
STU12140,Kundan,Annual Final,Overall Score,84.8,100.0,60.1,c
STU12141,Kundan,Term Exam,Mathematics,86.2,100.0,66.2,c
STU12141,Kundan,Term Exam,Science,83.4,100.0,66.2,c
STU12141,Kundan,Term Exam,English,92.0,100.0,66.2,c
STU12141,Kundan,Annual Final,Overall Score,82.1,100.0,66.2,c
STU12142,Kundan,Term Exam,Mathematics,68.2,100.0,96.1,e
STU12142,Kundan,Term Exam,Science,51.5,100.0,96.1,e
STU12142,Kundan,Term Exam,English,49.3,100.0,96.1,e
STU12142,Kundan,Annual Final,Overall Score,52.8,100.0,96.1,e
STU12145,Kundan,Term Exam,Mathematics,100.0,100.0,85.6,a
STU12145,Kundan,Term Exam,Science,95.1,100.0,85.6,a
STU12145,Kundan,Term Exam,English,100.0,100.0,85.6,a
STU12145,Kundan,Annual Final,Overall Score,100.0,100.0,85.6,a
STU12148,Kundan,Term Exam,Mathematics,74.7,100.0,50.9,c
STU12148,Kundan,Term Exam,Science,69.4,100.0,50.9,c
STU12148,Kundan,Term Exam,English,79.8,100.0,50.9,c
STU12148,Kundan,Annual Final,Overall Score,71.3,100.0,50.9,c
STU12149,Kundan,Term Exam,Mathematics,61.4,100.0,59.1,d
STU12149,Kundan,Term Exam,Science,68.3,100.0,59.1,d
STU12149,Kundan,Term Exam,English,56.6,100.0,59.1,d
STU12149,Kundan,Annual Final,Overall Score,57.7,100.0,59.1,d
STU12150,Kundan,Term Exam,Mathematics,85.2,100.0,93.5,b
STU12150,Kundan,Term Exam,Science,99.1,100.0,93.5,b
STU12150,Kundan,Term Exam,English,69.5,100.0,93.5,b
STU12150,Kundan,Annual Final,Overall Score,91.1,100.0,93.5,b
STU12155,Kundan,Term Exam,Mathematics,50.5,100.0,59.0,d
STU12155,Kundan,Term Exam,Science,70.6,100.0,59.0,d
STU12155,Kundan,Term Exam,English,43.5,100.0,59.0,d
STU12155,Kundan,Annual Final,Overall Score,60.9,100.0,59.0,d
STU12156,Kundan,Term Exam,Mathematics,48.0,100.0,98.7,d
STU12156,Kundan,Term Exam,Science,57.9,100.0,98.7,d
STU12156,Kundan,Term Exam,English,73.4,100.0,98.7,d
STU12156,Kundan,Annual Final,Overall Score,58.9,100.0,98.7,d
STU12157,Kundan,Term Exam,Mathematics,61.2,100.0,62.7,d
STU12157,Kundan,Term Exam,Science,52.4,100.0,62.7,d
STU12157,Kundan,Term Exam,English,67.9,100.0,62.7,d
STU12157,Kundan,Annual Final,Overall Score,55.4,100.0,62.7,d
STU12158,Kundan,Term Exam,Mathematics,65.5,100.0,55.9,c
STU12158,Kundan,Term Exam,Science,73.2,100.0,55.9,c
STU12158,Kundan,Term Exam,English,66.1,100.0,55.9,c
STU12158,Kundan,Annual Final,Overall Score,71.0,100.0,55.9,c
STU12159,Kundan,Term Exam,Mathematics,45.7,100.0,89.2,f
STU12159,Kundan,Term Exam,Science,27.4,100.0,89.2,f
STU12159,Kundan,Term Exam,English,62.0,100.0,89.2,f
STU12159,Kundan,Annual Final,Overall Score,34.6,100.0,89.2,f
STU12160,Kundan,Term Exam,Mathematics,72.7,100.0,68.0,d
STU12160,Kundan,Term Exam,Science,59.7,100.0,68.0,d
STU12160,Kundan,Term Exam,English,65.4,100.0,68.0,d
STU12160,Kundan,Annual Final,Overall Score,68.5,100.0,68.0,d
STU12162,Kundan,Term Exam,Mathematics,35.6,100.0,50.4,f
STU12162,Kundan,Term Exam,Science,46.6,100.0,50.4,f
STU12162,Kundan,Term Exam,English,26.9,100.0,50.4,f
STU12162,Kundan,Annual Final,Overall Score,38.0,100.0,50.4,f
STU12164,Kundan,Term Exam,Mathematics,13.8,100.0,58.9,f
STU12164,Kundan,Term Exam,Science,45.6,100.0,58.9,f
STU12164,Kundan,Term Exam,English,18.5,100.0,58.9,f
STU12164,Kundan,Annual Final,Overall Score,30.1,100.0,58.9,f
STU12166,Kundan,Term Exam,Mathematics,56.9,100.0,95.8,d
STU12166,Kundan,Term Exam,Science,63.6,100.0,95.8,d
STU12166,Kundan,Term Exam,English,49.9,100.0,95.8,d
STU12166,Kundan,Annual Final,Overall Score,66.7,100.0,95.8,d
STU12169,Kundan,Term Exam,Mathematics,61.8,100.0,62.8,d
STU12169,Kundan,Term Exam,Science,45.7,100.0,62.8,d
STU12169,Kundan,Term Exam,English,61.4,100.0,62.8,d
STU12169,Kundan,Annual Final,Overall Score,59.8,100.0,62.8,d
STU12170,Kundan,Term Exam,Mathematics,100.0,100.0,86.4,a
STU12170,Kundan,Term Exam,Science,92.3,100.0,86.4,a
STU12170,Kundan,Term Exam,English,100.0,100.0,86.4,a
STU12170,Kundan,Annual Final,Overall Score,98.0,100.0,86.4,a
STU12171,Kundan,Term Exam,Mathematics,65.1,100.0,52.1,c
STU12171,Kundan,Term Exam,Science,68.6,100.0,52.1,c
STU12171,Kundan,Term Exam,English,75.1,100.0,52.1,c
STU12171,Kundan,Annual Final,Overall Score,70.8,100.0,52.1,c
STU12172,Kundan,Term Exam,Mathematics,87.5,100.0,99.3,b
STU12172,Kundan,Term Exam,Science,75.8,100.0,99.3,b
STU12172,Kundan,Term Exam,English,97.7,100.0,99.3,b
STU12172,Kundan,Annual Final,Overall Score,93.2,100.0,99.3,b
STU12173,Kundan,Term Exam,Mathematics,53.4,100.0,80.4,e
STU12173,Kundan,Term Exam,Science,38.8,100.0,80.4,e
STU12173,Kundan,Term Exam,English,33.5,100.0,80.4,e
STU12173,Kundan,Annual Final,Overall Score,43.2,100.0,80.4,e
STU12175,Kundan,Term Exam,Mathematics,72.1,100.0,67.5,d
STU12175,Kundan,Term Exam,Science,67.4,100.0,67.5,d
STU12175,Kundan,Term Exam,English,52.3,100.0,67.5,d
STU12175,Kundan,Annual Final,Overall Score,58.2,100.0,67.5,d
STU12176,Kundan,Term Exam,Mathematics,55.3,100.0,59.8,e
STU12176,Kundan,Term Exam,Science,47.4,100.0,59.8,e
STU12176,Kundan,Term Exam,English,53.9,100.0,59.8,e
STU12176,Kundan,Annual Final,Overall Score,41.8,100.0,59.8,e
STU12177,Kundan,Term Exam,Mathematics,26.5,100.0,51.7,f
STU12177,Kundan,Term Exam,Science,29.5,100.0,51.7,f
STU12177,Kundan,Term Exam,English,29.6,100.0,51.7,f
STU12177,Kundan,Annual Final,Overall Score,27.6,100.0,51.7,f
STU12178,Kundan,Term Exam,Mathematics,50.8,100.0,81.4,d
STU12178,Kundan,Term Exam,Science,89.1,100.0,81.4,d
STU12178,Kundan,Term Exam,English,72.7,100.0,81.4,d
STU12178,Kundan,Annual Final,Overall Score,67.6,100.0,81.4,d
STU12179,Kundan,Term Exam,Mathematics,56.8,100.0,77.5,e
STU12179,Kundan,Term Exam,Science,59.7,100.0,77.5,e
STU12179,Kundan,Term Exam,English,39.7,100.0,77.5,e
STU12179,Kundan,Annual Final,Overall Score,54.7,100.0,77.5,e
STU12181,Kundan,Term Exam,Mathematics,86.9,100.0,66.2,a
STU12181,Kundan,Term Exam,Science,97.5,100.0,66.2,a
STU12181,Kundan,Term Exam,English,92.4,100.0,66.2,a
STU12181,Kundan,Annual Final,Overall Score,95.2,100.0,66.2,a
STU12182,Kundan,Term Exam,Mathematics,76.8,100.0,58.5,c
STU12182,Kundan,Term Exam,Science,46.2,100.0,58.5,c
STU12182,Kundan,Term Exam,English,74.4,100.0,58.5,c
STU12182,Kundan,Annual Final,Overall Score,70.4,100.0,58.5,c
STU12183,Kundan,Term Exam,Mathematics,100.0,100.0,88.3,a
STU12183,Kundan,Term Exam,Science,85.7,100.0,88.3,a
STU12183,Kundan,Term Exam,English,93.7,100.0,88.3,a
STU12183,Kundan,Annual Final,Overall Score,99.9,100.0,88.3,a
STU12185,Kundan,Term Exam,Mathematics,62.7,100.0,59.4,e
STU12185,Kundan,Term Exam,Science,50.9,100.0,59.4,e
STU12185,Kundan,Term Exam,English,43.6,100.0,59.4,e
STU12185,Kundan,Annual Final,Overall Score,52.0,100.0,59.4,e
STU12186,Kundan,Term Exam,Mathematics,39.7,100.0,80.7,e
STU12186,Kundan,Term Exam,Science,58.2,100.0,80.7,e
STU12186,Kundan,Term Exam,English,59.5,100.0,80.7,e
STU12186,Kundan,Annual Final,Overall Score,52.8,100.0,80.7,e
STU12188,Kundan,Term Exam,Mathematics,49.6,100.0,83.3,e
STU12188,Kundan,Term Exam,Science,44.5,100.0,83.3,e
STU12188,Kundan,Term Exam,English,57.0,100.0,83.3,e
STU12188,Kundan,Annual Final,Overall Score,54.0,100.0,83.3,e
STU12191,Kundan,Term Exam,Mathematics,31.5,100.0,63.5,f
STU12191,Kundan,Term Exam,Science,32.1,100.0,63.5,f
STU12191,Kundan,Term Exam,English,36.0,100.0,63.5,f
STU12191,Kundan,Annual Final,Overall Score,28.4,100.0,63.5,f
STU12192,Kundan,Term Exam,Mathematics,62.1,100.0,66.5,c
STU12192,Kundan,Term Exam,Science,83.2,100.0,66.5,c
STU12192,Kundan,Term Exam,English,70.6,100.0,66.5,c
STU12192,Kundan,Annual Final,Overall Score,71.5,100.0,66.5,c
STU12194,Kundan,Term Exam,Mathematics,53.5,100.0,93.3,d
STU12194,Kundan,Term Exam,Science,58.8,100.0,93.3,d
STU12194,Kundan,Term Exam,English,58.1,100.0,93.3,d
STU12194,Kundan,Annual Final,Overall Score,58.1,100.0,93.3,d
STU12196,Kundan,Term Exam,Mathematics,97.3,100.0,59.4,b
STU12196,Kundan,Term Exam,Science,100.0,100.0,59.4,b
STU12196,Kundan,Term Exam,English,89.8,100.0,59.4,b
STU12196,Kundan,Annual Final,Overall Score,88.6,100.0,59.4,b
STU12197,Kundan,Term Exam,Mathematics,66.5,100.0,50.6,c
STU12197,Kundan,Term Exam,Science,62.3,100.0,50.6,c
STU12197,Kundan,Term Exam,English,84.2,100.0,50.6,c
STU12197,Kundan,Annual Final,Overall Score,80.5,100.0,50.6,c
STU12199,Kundan,Term Exam,Mathematics,85.5,100.0,90.5,b
STU12199,Kundan,Term Exam,Science,84.5,100.0,90.5,b
STU12199,Kundan,Term Exam,English,100.0,100.0,90.5,b
STU12199,Kundan,Annual Final,Overall Score,90.6,100.0,90.5,b
STU12200,Kundan,Term Exam,Mathematics,92.4,100.0,81.4,b
STU12200,Kundan,Term Exam,Science,96.8,100.0,81.4,b
STU12200,Kundan,Term Exam,English,91.2,100.0,81.4,b
STU12200,Kundan,Annual Final,Overall Score,90.9,100.0,81.4,b
STU12202,Kundan,Term Exam,Mathematics,66.9,100.0,92.4,d
STU12202,Kundan,Term Exam,Science,62.8,100.0,92.4,d
STU12202,Kundan,Term Exam,English,61.1,100.0,92.4,d
STU12202,Kundan,Annual Final,Overall Score,61.6,100.0,92.4,d
STU12203,Kundan,Term Exam,Mathematics,47.4,100.0,92.9,e
STU12203,Kundan,Term Exam,Science,54.5,100.0,92.9,e
STU12203,Kundan,Term Exam,English,54.3,100.0,92.9,e
STU12203,Kundan,Annual Final,Overall Score,50.7,100.0,92.9,e
STU12205,Kundan,Term Exam,Mathematics,100.0,100.0,90.3,a
STU12205,Kundan,Term Exam,Science,85.9,100.0,90.3,a
STU12205,Kundan,Term Exam,English,96.6,100.0,90.3,a
STU12205,Kundan,Annual Final,Overall Score,100.0,100.0,90.3,a
STU12206,Kundan,Term Exam,Mathematics,42.9,100.0,53.9,f
STU12206,Kundan,Term Exam,Science,39.7,100.0,53.9,f
STU12206,Kundan,Term Exam,English,25.0,100.0,53.9,f
STU12206,Kundan,Annual Final,Overall Score,26.3,100.0,53.9,f
STU12207,Kundan,Term Exam,Mathematics,96.2,100.0,72.4,b
STU12207,Kundan,Term Exam,Science,92.4,100.0,72.4,b
STU12207,Kundan,Term Exam,English,85.9,100.0,72.4,b
STU12207,Kundan,Annual Final,Overall Score,85.9,100.0,72.4,b
STU12209,Kundan,Term Exam,Mathematics,42.8,100.0,53.1,f
STU12209,Kundan,Term Exam,Science,40.0,100.0,53.1,f
STU12209,Kundan,Term Exam,English,35.2,100.0,53.1,f
STU12209,Kundan,Annual Final,Overall Score,36.4,100.0,53.1,f
STU12213,Kundan,Term Exam,Mathematics,25.5,100.0,82.4,f
STU12213,Kundan,Term Exam,Science,20.9,100.0,82.4,f
STU12213,Kundan,Term Exam,English,35.5,100.0,82.4,f
STU12213,Kundan,Annual Final,Overall Score,35.4,100.0,82.4,f
STU12214,Kundan,Term Exam,Mathematics,85.8,100.0,56.2,c
STU12214,Kundan,Term Exam,Science,96.5,100.0,56.2,c
STU12214,Kundan,Term Exam,English,70.3,100.0,56.2,c
STU12214,Kundan,Annual Final,Overall Score,79.4,100.0,56.2,c
STU12216,Kundan,Term Exam,Mathematics,60.1,100.0,70.6,e
STU12216,Kundan,Term Exam,Science,57.8,100.0,70.6,e
STU12216,Kundan,Term Exam,English,42.9,100.0,70.6,e
STU12216,Kundan,Annual Final,Overall Score,46.9,100.0,70.6,e
STU12217,Kundan,Term Exam,Mathematics,68.0,100.0,68.8,c
STU12217,Kundan,Term Exam,Science,51.3,100.0,68.8,c
STU12217,Kundan,Term Exam,English,67.1,100.0,68.8,c
STU12217,Kundan,Annual Final,Overall Score,74.1,100.0,68.8,c
STU12218,Kundan,Term Exam,Mathematics,50.1,100.0,88.2,d
STU12218,Kundan,Term Exam,Science,58.5,100.0,88.2,d
STU12218,Kundan,Term Exam,English,63.7,100.0,88.2,d
STU12218,Kundan,Annual Final,Overall Score,58.8,100.0,88.2,d
STU12221,Kundan,Term Exam,Mathematics,88.3,100.0,65.5,c
STU12221,Kundan,Term Exam,Science,76.6,100.0,65.5,c
STU12221,Kundan,Term Exam,English,82.9,100.0,65.5,c
STU12221,Kundan,Annual Final,Overall Score,72.1,100.0,65.5,c
STU12222,Kundan,Term Exam,Mathematics,82.5,100.0,67.3,c
STU12222,Kundan,Term Exam,Science,95.5,100.0,67.3,c
STU12222,Kundan,Term Exam,English,85.8,100.0,67.3,c
STU12222,Kundan,Annual Final,Overall Score,81.3,100.0,67.3,c
STU12223,Kundan,Term Exam,Mathematics,64.9,100.0,78.1,f
STU12223,Kundan,Term Exam,Science,46.2,100.0,78.1,f
STU12223,Kundan,Term Exam,English,44.0,100.0,78.1,f
STU12223,Kundan,Annual Final,Overall Score,37.5,100.0,78.1,f
STU12224,Kundan,Term Exam,Mathematics,38.9,100.0,89.7,d
STU12224,Kundan,Term Exam,Science,69.1,100.0,89.7,d
STU12224,Kundan,Term Exam,English,65.0,100.0,89.7,d
STU12224,Kundan,Annual Final,Overall Score,61.8,100.0,89.7,d
STU12226,Kundan,Term Exam,Mathematics,44.8,100.0,93.8,e
STU12226,Kundan,Term Exam,Science,49.2,100.0,93.8,e
STU12226,Kundan,Term Exam,English,73.1,100.0,93.8,e
STU12226,Kundan,Annual Final,Overall Score,54.9,100.0,93.8,e
STU12227,Kundan,Term Exam,Mathematics,51.3,100.0,59.7,d
STU12227,Kundan,Term Exam,Science,59.5,100.0,59.7,d
STU12227,Kundan,Term Exam,English,73.7,100.0,59.7,d
STU12227,Kundan,Annual Final,Overall Score,57.8,100.0,59.7,d
STU12228,Kundan,Term Exam,Mathematics,60.3,100.0,74.8,d
STU12228,Kundan,Term Exam,Science,59.2,100.0,74.8,d
STU12228,Kundan,Term Exam,English,80.6,100.0,74.8,d
STU12228,Kundan,Annual Final,Overall Score,63.9,100.0,74.8,d
STU12229,Kundan,Term Exam,Mathematics,70.9,100.0,75.6,d
STU12229,Kundan,Term Exam,Science,50.5,100.0,75.6,d
STU12229,Kundan,Term Exam,English,28.2,100.0,75.6,d
STU12229,Kundan,Annual Final,Overall Score,58.4,100.0,75.6,d
STU12230,Kundan,Term Exam,Mathematics,50.4,100.0,94.8,e
STU12230,Kundan,Term Exam,Science,40.0,100.0,94.8,e
STU12230,Kundan,Term Exam,English,36.6,100.0,94.8,e
STU12230,Kundan,Annual Final,Overall Score,51.8,100.0,94.8,e
STU12232,Kundan,Term Exam,Mathematics,81.0,100.0,62.5,c
STU12232,Kundan,Term Exam,Science,70.7,100.0,62.5,c
STU12232,Kundan,Term Exam,English,80.3,100.0,62.5,c
STU12232,Kundan,Annual Final,Overall Score,75.1,100.0,62.5,c
STU12233,Kundan,Term Exam,Mathematics,79.5,100.0,82.3,c
STU12233,Kundan,Term Exam,Science,94.2,100.0,82.3,c
STU12233,Kundan,Term Exam,English,88.6,100.0,82.3,c
STU12233,Kundan,Annual Final,Overall Score,77.9,100.0,82.3,c
STU12237,Kundan,Term Exam,Mathematics,83.6,100.0,56.6,d
STU12237,Kundan,Term Exam,Science,76.6,100.0,56.6,d
