master_student_id,skill,score,score_scale,source,is_synthetic_match,match_method
MSTU00813,excel,0.15,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00814,python,0.99,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00814,sql,0.42,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00814,ml,0.05,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00814,tableau,0.68,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00814,excel,0.85,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00815,python,0.81,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00815,sql,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00815,ml,0.6,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00815,tableau,0.55,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00815,excel,0.57,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00816,python,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00816,sql,0.58,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00816,ml,0.96,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00816,tableau,0.44,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00816,excel,0.75,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00817,python,0.71,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00817,sql,0.74,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00817,ml,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00817,tableau,0.48,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00817,excel,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00818,python,0.65,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00818,sql,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00818,ml,0.24,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00818,tableau,0.64,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00818,excel,0.88,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00819,python,0.67,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00819,sql,0.52,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00819,ml,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00819,tableau,0.24,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00819,excel,0.98,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00820,python,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00820,sql,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00820,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00820,tableau,0.64,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00820,excel,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00821,python,0.67,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00821,sql,0.52,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00821,ml,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00821,tableau,0.24,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00821,excel,0.98,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00822,python,0.67,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00822,sql,0.63,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00822,ml,0.94,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00822,tableau,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00822,excel,0.14,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00823,python,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00823,sql,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00823,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00823,tableau,0.77,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00823,excel,0.72,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00824,python,0.88,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00824,sql,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00824,ml,0.27,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00824,tableau,0.04,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00824,excel,0.94,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00825,python,0.71,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00825,sql,0.74,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00825,ml,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00825,tableau,0.48,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00825,excel,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00826,python,0.54,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00826,sql,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00826,ml,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00826,tableau,0.01,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00826,excel,0.16,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00827,python,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00827,sql,0.91,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00827,ml,0.91,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00827,tableau,0.05,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00827,excel,0.26,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00828,python,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00828,sql,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00828,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00828,tableau,0.64,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00828,excel,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00829,python,0.93,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00829,sql,0.43,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00829,ml,0.2,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00829,tableau,0.11,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00829,excel,0.6,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00830,python,0.37,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00830,sql,0.46,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00830,ml,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00830,tableau,0.31,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00830,excel,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00831,python,0.58,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00831,sql,0.93,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00831,ml,0.77,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00831,tableau,0.33,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00831,excel,0.14,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00832,python,0.6,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00832,sql,0.51,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00832,ml,0.74,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00832,tableau,0.86,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00832,excel,0.19,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00833,python,0.76,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00833,sql,0.95,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00833,ml,0.77,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00833,tableau,0.09,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00833,excel,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00834,python,0.54,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00834,sql,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00834,ml,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00834,tableau,0.01,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00834,excel,0.16,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00835,python,0.59,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00835,sql,0.97,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00835,ml,0.78,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00835,tableau,0.18,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00835,excel,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00836,python,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00836,sql,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00836,ml,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00836,tableau,0.05,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00836,excel,0.89,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00837,python,0.74,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00837,sql,0.26,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00837,ml,0.94,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00837,tableau,0.72,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00837,excel,0.64,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00838,python,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00838,sql,0.65,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00838,ml,0.0,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00838,tableau,0.4,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00838,excel,0.04,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00839,python,0.73,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00839,sql,0.99,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00839,ml,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00839,tableau,0.9,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00839,excel,0.01,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00840,python,0.86,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00840,sql,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00840,ml,0.39,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00840,tableau,0.93,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00840,excel,0.63,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00841,python,0.52,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00841,sql,0.79,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00841,ml,0.27,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00841,tableau,0.86,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00841,excel,0.51,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00842,python,0.73,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00842,sql,0.68,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00842,ml,0.25,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00842,tableau,0.21,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00842,excel,0.44,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00843,python,0.82,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00843,sql,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00843,ml,0.29,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00843,tableau,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00843,excel,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00844,python,0.71,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00844,sql,0.47,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00844,ml,0.86,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00844,tableau,0.72,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00844,excel,0.08,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00845,python,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00845,sql,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00845,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00845,tableau,0.64,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00845,excel,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00846,python,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00846,sql,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00846,ml,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00846,tableau,0.05,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00846,excel,0.89,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00847,python,0.73,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00847,sql,0.96,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00847,ml,0.3,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00847,tableau,0.65,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00847,excel,0.85,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00848,python,0.95,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00848,sql,0.65,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00848,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00848,tableau,0.74,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00848,excel,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00849,python,0.24,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00849,sql,0.51,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00849,ml,0.39,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00849,tableau,0.05,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00849,excel,0.17,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00850,python,0.79,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00850,sql,0.58,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00850,ml,0.35,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00850,tableau,0.38,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00850,excel,0.43,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00851,python,0.67,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00851,sql,0.52,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00851,ml,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00851,tableau,0.24,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00851,excel,0.98,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00852,python,0.8,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00852,sql,0.91,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00852,ml,0.43,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00852,tableau,0.89,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00852,excel,0.18,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00853,python,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00853,sql,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00853,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00853,tableau,0.77,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00853,excel,0.72,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00854,python,0.57,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00854,sql,0.76,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00854,ml,0.56,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00854,tableau,0.37,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00854,excel,0.23,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00855,python,0.52,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00855,sql,0.79,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00855,ml,0.27,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00855,tableau,0.86,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00855,excel,0.51,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00856,python,0.75,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00856,sql,0.86,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00856,ml,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00856,tableau,0.32,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00856,excel,0.58,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00857,python,0.56,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00857,sql,0.57,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00857,ml,0.38,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00857,tableau,0.31,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00857,excel,0.15,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00858,python,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00858,sql,0.65,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00858,ml,0.0,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00858,tableau,0.4,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00858,excel,0.04,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00859,python,0.88,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00859,sql,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00859,ml,0.27,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00859,tableau,0.04,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00859,excel,0.94,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00860,python,0.74,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00860,sql,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00860,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00860,tableau,0.87,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00860,excel,0.55,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00861,python,0.24,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00861,sql,0.51,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00861,ml,0.39,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00861,tableau,0.05,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00861,excel,0.17,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00862,python,0.71,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00862,sql,0.71,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00862,ml,0.82,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00862,tableau,0.44,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00862,excel,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00863,python,0.56,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00863,sql,0.63,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00863,ml,0.51,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00863,tableau,0.86,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00863,excel,0.81,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00864,python,0.54,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00864,sql,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00864,ml,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00864,tableau,0.01,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00864,excel,0.16,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00865,python,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00865,sql,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00865,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00865,tableau,0.64,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00865,excel,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00866,python,0.56,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00866,sql,0.63,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
